"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Wbp1",1.20527391594326e-16,0.616405706774467,0.67,0.453,3.97885025131189e-12,"Neuron Precursor","Wbp1"
"Mxra7",2.6385991010928e-16,0.628840104319293,0.465,0.256,8.71054335252755e-12,"Neuron Precursor","Mxra7"
"Nin",3.60428501278291e-16,0.627787008567141,0.454,0.209,1.18984656841989e-11,"Neuron Precursor","Nin"
"Stox2.1",3.72573680330932e-16,0.510604634074769,0.485,0.264,1.22994023350847e-11,"Neuron Precursor","Stox2"
"Golm1",1.57199132857013e-15,0.608759968468094,0.696,0.474,5.18945777387572e-11,"Neuron Precursor","Golm1"
"Peli2",1.6574992830641e-15,0.534877531656642,0.518,0.3,5.47173663325121e-11,"Neuron Precursor","Peli2"
"Nrp2",8.72135085777096e-15,0.678609074296087,0.462,0.202,2.87909234516735e-10,"Neuron Precursor","Nrp2"
"Fam171b.1",9.5916585785584e-15,0.567522480922908,0.356,0.12,3.1663983299537e-10,"Neuron Precursor","Fam171b"
"Hoxb8.7",9.78544797529038e-15,0.550322194962225,0.744,0.528,3.23037208560286e-10,"Neuron Precursor","Hoxb8"
"Lap3.1",1.48574743301198e-14,-0.503896727715227,0.488,0.764,4.90474942585915e-10,"Neuron Precursor","Lap3"
"Hoxb5os.10",5.39697545072186e-14,0.582267622162407,0.851,0.575,1.7816495357923e-09,"Neuron Precursor","Hoxb5os"
"Ccng1",1.97052832717342e-13,-0.545544029712731,0.362,0.675,6.50510811366489e-09,"Neuron Precursor","Ccng1"
"Gja1.5",2.2222445034807e-13,-0.524036074362515,0.329,0.578,7.33607355489048e-09,"Neuron Precursor","Gja1"
"Zbtb16.6",1.04880189866966e-12,0.547270418072607,0.553,0.31,3.46230482788828e-08,"Neuron Precursor","Zbtb16"
"Iqgap2",1.05567242651262e-12,0.583558979174223,0.482,0.273,3.48498581440345e-08,"Neuron Precursor","Iqgap2"
"Cd47",1.51851695468165e-12,0.569609818193916,0.448,0.238,5.01292817079505e-08,"Neuron Precursor","Cd47"
"Smarcc2",1.74699005253107e-12,0.518875381820567,0.518,0.289,5.76716356141558e-08,"Neuron Precursor","Smarcc2"
"Apoe.5",3.25923702079341e-12,-0.644255455493161,0.181,0.388,1.07593932530432e-07,"Neuron Precursor","Apoe"
"Cblb",3.35282573256418e-12,0.595451059606368,0.419,0.209,1.10683483083409e-07,"Neuron Precursor","Cblb"
"Pax3.6",4.95323378424563e-12,0.563935109775666,0.423,0.221,1.63516153685517e-07,"Neuron Precursor","Pax3"
"Wdr43",5.34490403939158e-12,-0.521726589061515,0.543,0.826,1.76445972148395e-07,"Neuron Precursor","Wdr43"
"Phlda1.6",3.04111266951439e-11,0.798898713564923,0.579,0.372,1.00393211446009e-06,"Neuron Precursor","Phlda1"
"Gm45889.10",1.63322971615868e-101,1.80959996978727,0.98,0.34,5.39161793898304e-97,"Post. PSM","Gm45889"
"Cited1.8",1.11973162783616e-95,1.92003040494387,0.919,0.317,3.69645804981274e-91,"Post. PSM","Cited1"
"Dll1.7",5.71512051161334e-85,1.32113129796198,0.913,0.269,1.8866755832938e-80,"Post. PSM","Dll1"
"Tbx6.1",1.18524494514192e-83,1.19894562386164,0.817,0.119,3.91273061290249e-79,"Post. PSM","Tbx6"
"Msgn1.1",3.5076230524933e-75,1.32122662116362,0.742,0.089,1.15793652208909e-70,"Post. PSM","Msgn1"
"Dll3.6",1.45967562762713e-73,1.15290864947941,0.853,0.278,4.81868118192268e-69,"Post. PSM","Dll3"
"Hes7.11",7.52678419140214e-72,1.32080605191104,0.902,0.288,2.48474199726568e-67,"Post. PSM","Hes7"
"Rspo3.10",8.90326861292537e-65,1.30106190742314,0.946,0.415,2.93914703449892e-60,"Post. PSM","Rspo3"
"Ifitm1.2",8.84534651888401e-64,1.2956487564237,0.997,0.784,2.92002579281399e-59,"Post. PSM","Ifitm1"
"Lmo2.1",3.94639750344898e-63,1.26242290764764,0.68,0.159,1.30278474383858e-58,"Post. PSM","Lmo2"
"Crabp1.6",6.65012908293133e-61,1.07704717719012,0.913,0.463,2.19534061285729e-56,"Post. PSM","Crabp1"
"2610528A11Rik",5.31071769239455e-60,0.787177524742192,0.601,0.054,1.75317412461329e-55,"Post. PSM","2610528A11Rik"
"Pcdh19.4",7.5131328343789e-57,0.94974783423355,0.766,0.168,2.48023541128516e-52,"Post. PSM","Pcdh19"
"Inka1",1.80384024134223e-55,0.655450606012387,0.663,0.147,5.95483740471896e-51,"Post. PSM","Inka1"
"Rnf213.1",4.21446376582833e-52,0.630556729329818,0.597,0.102,1.39127877837525e-47,"Post. PSM","Rnf213"
"Hoxaas3.10",3.68413076156858e-51,1.10605070096876,0.935,0.462,1.21620524700902e-46,"Post. PSM","Hoxaas3"
"Lef1.5",5.15558226949927e-50,0.868998631683817,0.927,0.525,1.7019608188071e-45,"Post. PSM","Lef1"
"Hoxb1.4",4.83337241768856e-47,0.726201062629932,0.868,0.428,1.59559290252735e-42,"Post. PSM","Hoxb1"
"Fgf3",4.79287808182511e-39,0.664461863795278,0.504,0.081,1.5822249123721e-34,"Post. PSM","Fgf3"
"Foxb1.6",3.01706608076044e-36,0.614088173940285,0.787,0.384,9.95993854580636e-32,"Post. PSM","Foxb1"
"Nrarp.5",9.14328957090786e-36,0.824883996106906,0.739,0.305,3.0183827531481e-31,"Post. PSM","Nrarp"
"Fgf9",6.26102547097016e-35,0.514244133802856,0.441,0.062,2.06688972847667e-30,"Post. PSM","Fgf9"
"Tnfrsf19",3.55436237362215e-34,0.604598438228531,0.688,0.306,1.17336610678014e-29,"Post. PSM","Tnfrsf19"
"Mest.4",9.52932839221876e-34,-1.96281028732867,0.435,0.736,3.14582188883926e-29,"Post. PSM","Mest"
"Ddit4.2",1.71840256467947e-33,0.576953691480596,0.806,0.471,5.67279054651985e-29,"Post. PSM","Ddit4"
"Sp5.9",1.87697272921054e-32,0.618282599190212,0.728,0.305,6.19626237366982e-28,"Post. PSM","Sp5"
"Igfbp5.7",2.80479458808305e-32,-1.71407326499195,0.093,0.479,9.25918789417975e-28,"Post. PSM","Igfbp5"
"Gpc3.5",2.44763599521818e-30,0.568207421194373,0.962,0.731,8.08013594741424e-26,"Post. PSM","Gpc3"
"Hoxb5os.11",2.73911658474174e-30,0.696457934207702,0.916,0.552,9.04237166954944e-26,"Post. PSM","Hoxb5os"
"Igfbp2.5",8.35690499363856e-30,-0.987590707198469,0.141,0.454,2.75878147649996e-25,"Post. PSM","Igfbp2"
"Hoxb4.7",4.28926540358859e-27,0.570561410654699,0.872,0.513,1.41597229503267e-22,"Post. PSM","Hoxb4"
"Greb1l.4",7.37222943755931e-27,0.501509696971765,0.738,0.355,2.43372038192708e-22,"Post. PSM","Greb1l"
"Sox2.9",1.18119103360147e-26,-0.922270839691884,0.162,0.476,3.89934784012518e-22,"Post. PSM","Sox2"
"Phlda2",7.67288293993551e-25,0.926408084723272,0.367,0.099,2.53297211613151e-20,"Post. PSM","Phlda2"
"Chchd10.5",8.31222461810863e-25,-1.26434345037691,0.1,0.412,2.74403159093002e-20,"Post. PSM","Chchd10"
"Hoxb8.8",2.50395625589772e-24,0.531988737123124,0.852,0.506,8.26606039196957e-20,"Post. PSM","Hoxb8"
"Fn1.4",2.67540224914041e-24,0.590362714549163,0.872,0.6,8.83203790486233e-20,"Post. PSM","Fn1"
"Nr2f1.7",2.34898861064306e-18,-0.664842766829114,0.022,0.222,7.75448120145487e-14,"Post. PSM","Nr2f1"
"Apoe.6",1.92844697457974e-15,-0.834267227632316,0.134,0.405,6.36618915248262e-11,"Post. PSM","Apoe"
"Epcam.6",7.55885945943085e-14,-0.91179125264768,0.114,0.314,2.49533068474731e-09,"Post. PSM","Epcam"
"Tagln2.3",2.85955075253142e-13,-0.563607409616851,0.281,0.52,9.43994894425673e-09,"Post. PSM","Tagln2"
"Fn1.5",6.33350016202715e-108,2.25856637746993,0.982,0.615,2.0908150734884e-103,"Mixed Mes.","Fn1"
"Foxh1.3",5.0897164422561e-81,1.30270256289034,0.87,0.23,1.68021719191759e-76,"Mixed Mes.","Foxh1"
"Bex1",1.11361476065198e-70,-1.46393532262787,0.604,0.907,3.67626504786433e-66,"Mixed Mes.","Bex1"
"Hoxb5os.12",3.0742176458558e-69,-1.79016216004737,0.002,0.591,1.01486072924992e-64,"Mixed Mes.","Hoxb5os"
"Emb.6",8.79987131773443e-68,1.43709375607514,0.927,0.496,2.90501351941049e-63,"Mixed Mes.","Emb"
"Lhx1.2",4.39598021489969e-65,1.69833580545406,0.651,0.109,1.45120098854268e-60,"Mixed Mes.","Lhx1"
"Hoxb8.9",7.02596501788292e-65,-1.17609431004954,0.007,0.542,2.31941157170351e-60,"Mixed Mes.","Hoxb8"
"Mesp1.1",1.64805390267229e-64,1.6204634428279,0.636,0.072,5.44055554350177e-60,"Mixed Mes.","Mesp1"
"Ptgds.1",1.29365607864218e-63,1.30475705742221,0.605,0.047,4.27061744681356e-59,"Mixed Mes.","Ptgds"
"Hoxb9.12",3.62515359914781e-61,-1.29498605546289,0.002,0.542,1.19673570615068e-56,"Mixed Mes.","Hoxb9"
"Myl7",1.81471641130545e-54,1.42409659013513,0.51,0.03,5.99074181700154e-50,"Mixed Mes.","Myl7"
"Col23a1",1.08613909171479e-52,0.7155577808719,0.524,0.056,3.58556236956886e-48,"Mixed Mes.","Col23a1"
"Hoxb4.8",2.31434913535483e-52,-0.925320689803415,0.069,0.55,7.64012936563335e-48,"Mixed Mes.","Hoxb4"
"Aplnr.1",8.22614940898622e-51,0.759386541241629,0.572,0.084,2.71561644289453e-46,"Mixed Mes.","Aplnr"
"Bex4.4",1.07921750918238e-50,-1.10004167719827,0.429,0.783,3.56271284131286e-46,"Mixed Mes.","Bex4"
"Pcdh19.5",6.03190235836996e-50,1.26352541716776,0.705,0.206,1.99125160654509e-45,"Mixed Mes.","Pcdh19"
"Crabp2.8",1.06680007554564e-49,-1.70123370015947,0.183,0.66,3.52172040939128e-45,"Mixed Mes.","Crabp2"
"Hoxaas3.11",1.84093287549679e-48,-2.02076412853075,0.037,0.507,6.07728760859e-44,"Mixed Mes.","Hoxaas3"
"Gpc3.6",5.67234229526931e-48,0.860487090457259,0.972,0.745,1.87255363851431e-43,"Mixed Mes.","Gpc3"
"Hoxc8.9",2.21158607926614e-47,-1.12162188451585,0.001,0.434,7.30088796487337e-43,"Mixed Mes.","Hoxc8"
"Hoxa7.8",3.64695431722441e-47,-1.01838586156381,0.013,0.454,1.20393255920212e-42,"Mixed Mes.","Hoxa7"
"Dusp9",1.12029077370859e-46,0.708385226048928,0.552,0.13,3.69830390216679e-42,"Mixed Mes.","Dusp9"
"Hoxd4.7",1.53369004630112e-45,-0.83522376916087,0.041,0.484,5.06301758084926e-41,"Mixed Mes.","Hoxd4"
"Crabp1.7",7.59414212965162e-45,0.940624836078459,0.887,0.491,2.50697819984059e-40,"Mixed Mes.","Crabp1"
"Aldh1a2.1",1.59883822876393e-44,1.44345663964836,0.661,0.175,5.27808476079549e-40,"Mixed Mes.","Aldh1a2"
"Gata6.1",6.10699766432929e-44,0.764821007668506,0.451,0.036,2.01604206894839e-39,"Mixed Mes.","Gata6"
"Sox2.10",1.11487774036836e-43,-1.08459535670205,0.024,0.459,3.68043439650403e-39,"Mixed Mes.","Sox2"
"Ptn.6",5.73722840742296e-43,-1.40972803848643,0.354,0.747,1.89397384185847e-38,"Mixed Mes.","Ptn"
"Rasgrp3",8.49955346162782e-43,0.773516472594668,0.538,0.072,2.80587258875257e-38,"Mixed Mes.","Rasgrp3"
"Rbms1.2",6.18259486233593e-42,0.857792621804188,0.859,0.563,2.04099821595434e-37,"Mixed Mes.","Rbms1"
"Zic3",8.26433958027743e-42,0.753544353496132,0.642,0.202,2.72822378224118e-37,"Mixed Mes.","Zic3"
"Adam19",6.23365193434739e-41,0.760088043257423,0.509,0.087,2.05785317656676e-36,"Mixed Mes.","Adam19"
"Fgfr1",1.34168569720767e-40,0.892770262957928,0.833,0.549,4.42917282362196e-36,"Mixed Mes.","Fgfr1"
"Sparc.1",1.42330907270788e-40,0.767852603657238,0.659,0.213,4.69862791082324e-36,"Mixed Mes.","Sparc"
"Hoxc6.9",7.88083945812227e-39,-0.744002282359219,0.002,0.382,2.60162272191532e-34,"Mixed Mes.","Hoxc6"
"Rps10-ps2.1",1.2341147103657e-37,0.637475861983323,0.857,0.609,4.07405948185924e-33,"Mixed Mes.","Rps10-ps2"
"Hoxc9.9",5.92806325110774e-37,-0.875429181874742,0.002,0.373,1.95697224045569e-32,"Mixed Mes.","Hoxc9"
"Pbx1.3",6.28508544852344e-37,0.68376984628925,0.872,0.61,2.07483240826656e-32,"Mixed Mes.","Pbx1"
"Igfbp5.8",2.48264910748057e-35,-1.48104560832651,0.066,0.456,8.19572123361486e-31,"Mixed Mes.","Igfbp5"
"Twist1",3.68068863811947e-35,0.827412815817206,0.703,0.272,1.215068933216e-30,"Mixed Mes.","Twist1"
"S100a10.4",1.90580558066014e-34,0.969985763090412,0.589,0.241,6.29144538287525e-30,"Mixed Mes.","S100a10"
"Cdx2.8",4.03262647448808e-34,-1.0860422184925,0.043,0.412,1.33125065175801e-29,"Mixed Mes.","Cdx2"
"Kdr",2.0575083441633e-33,0.541603416841715,0.289,0.008,6.7922465457519e-29,"Mixed Mes.","Kdr"
"Wnt2",3.47129072581849e-33,0.508256515756204,0.339,0.007,1.1459424944072e-28,"Mixed Mes.","Wnt2"
"Uchl1.2",5.48562231230268e-33,-0.636602294848615,0.084,0.47,1.81091363773736e-28,"Mixed Mes.","Uchl1"
"Rbm24",9.38073376766814e-33,0.535853960641618,0.399,0.054,3.09676783138261e-28,"Mixed Mes.","Rbm24"
"Zbtb16.7",1.75614197423547e-32,-0.500822376106178,0.018,0.32,5.79737588534614e-28,"Mixed Mes.","Zbtb16"
"Asb4",3.91920668727699e-32,0.714802491375222,0.327,0.008,1.29380851160388e-27,"Mixed Mes.","Asb4"
"Mogat2",4.6504024615304e-32,0.586674166449929,0.519,0.166,1.53519086060042e-27,"Mixed Mes.","Mogat2"
"Foxb1.7",1.06448625537223e-31,-0.663819745624386,0.07,0.422,3.51408202623479e-27,"Mixed Mes.","Foxb1"
"Slc2a1.3",1.14116751984705e-30,-1.20313970363377,0.495,0.743,3.76722221651907e-26,"Mixed Mes.","Slc2a1"
"Rps24-ps3.1",1.74130966019333e-30,0.613653839791082,0.749,0.433,5.74841145023022e-26,"Mixed Mes.","Rps24-ps3"
"Mkrn1.4",2.19828641872527e-30,-1.19338818923421,0.459,0.729,7.25698312549587e-26,"Mixed Mes.","Mkrn1"
"Lef1.6",1.52093961195111e-29,0.864433647628916,0.816,0.552,5.02092584697301e-25,"Mixed Mes.","Lef1"
"Acot7.1",1.95113249266388e-29,-0.540437901164392,0.066,0.421,6.441078584782e-25,"Mixed Mes.","Acot7"
"Peg10.2",3.98173208352681e-29,0.783720574312883,0.642,0.278,1.31444939541387e-24,"Mixed Mes.","Peg10"
"Cenpv.2",4.37750362280751e-29,-0.626218619543969,0.224,0.603,1.44510149596122e-24,"Mixed Mes.","Cenpv"
"Gm10054.1",7.17978015973667e-29,0.502873630376497,0.59,0.211,2.37018902633227e-24,"Mixed Mes.","Gm10054"
"Lefty2.2",1.03411688115199e-28,0.950211619602056,0.344,0.036,3.41382664805894e-24,"Mixed Mes.","Lefty2"
"Slc38a4",4.15978178364807e-28,0.588150541083922,0.515,0.164,1.3732271624179e-23,"Mixed Mes.","Slc38a4"
"Pdgfra",1.34581081889779e-27,0.603123246918815,0.508,0.13,4.44279067534538e-23,"Mixed Mes.","Pdgfra"
"Hoxa9.9",4.0704037388709e-27,-0.536090228297058,0.001,0.281,1.34372168227606e-22,"Mixed Mes.","Hoxa9"
"Igfbp4",6.70809535840758e-27,0.685270710346587,0.589,0.274,2.21447643971751e-22,"Mixed Mes.","Igfbp4"
"Snai1",7.16617625003096e-27,0.563618369608918,0.448,0.134,2.36569810366022e-22,"Mixed Mes.","Snai1"
"Pth1r",7.32053621504499e-27,0.608697953246884,0.466,0.117,2.41665541531065e-22,"Mixed Mes.","Pth1r"
"Nrtn.4",7.50101108592105e-27,-0.694821294440629,0.068,0.322,2.47623377968426e-22,"Mixed Mes.","Nrtn"
"Tcf7l1",1.24299419614194e-25,0.589041612724655,0.649,0.331,4.10337244030378e-21,"Mixed Mes.","Tcf7l1"
"Slc2a3.6",1.8359763657267e-25,-0.916144429316468,0.132,0.436,6.06092517853699e-21,"Mixed Mes.","Slc2a3"
"Septin8",3.00915734286324e-25,0.503254870316466,0.462,0.177,9.93383022026013e-21,"Mixed Mes.","Septin8"
"Upp1.4",5.11431455534535e-25,0.766141663548765,0.591,0.287,1.68833752101061e-20,"Mixed Mes.","Upp1"
"Ezr.3",3.44451497198643e-24,-0.529887046182061,0.143,0.472,1.13710328255216e-19,"Mixed Mes.","Ezr"
"Rpsa-ps10.2",3.68298408223278e-24,0.558877534252129,0.827,0.603,1.21582670522669e-19,"Mixed Mes.","Rpsa-ps10"
"Cxcl12.4",3.71664424270604e-24,-0.809527786436491,0.021,0.239,1.22693859740212e-19,"Mixed Mes.","Cxcl12"
"Gm6477",4.4818564231172e-24,0.554958350714136,0.772,0.537,1.47955044239945e-19,"Mixed Mes.","Gm6477"
"Eomes.2",6.6270405688543e-24,0.746083403742347,0.342,0.065,2.18771863259018e-19,"Mixed Mes.","Eomes"
"Nkx1-2.7",1.03935306725243e-23,-0.502444809556326,0.043,0.292,3.43111234561371e-19,"Mixed Mes.","Nkx1-2"
"Epha4.5",1.52766168808107e-23,0.846387821689705,0.738,0.415,5.04311676469324e-19,"Mixed Mes.","Epha4"
"Cer1",1.6950808265464e-23,0.97730918189795,0.303,0.034,5.59580082459498e-19,"Mixed Mes.","Cer1"
"Pdlim4.1",2.89619620278223e-23,0.510443913462065,0.495,0.188,9.5609229046247e-19,"Mixed Mes.","Pdlim4"
"Tle5.3",4.08280937176512e-23,-0.530455676859231,0.073,0.373,1.3478170298071e-18,"Mixed Mes.","Tle5"
"Dock11.1",6.55321397746116e-23,0.538564265789713,0.625,0.316,2.16334699823948e-18,"Mixed Mes.","Dock11"
"Fzd7",3.0731546041555e-22,0.502500256741532,0.565,0.235,1.01450979792381e-17,"Mixed Mes.","Fzd7"
"Amot",3.34538467177076e-22,0.554497054599492,0.565,0.26,1.10437838784496e-17,"Mixed Mes.","Amot"
"Lmo1",6.15098425126089e-22,0.539255066760832,0.348,0.082,2.03056292102624e-17,"Mixed Mes.","Lmo1"
"Tcea3.4",6.26688072588218e-22,-0.562827146299673,0.168,0.47,2.06882266522823e-17,"Mixed Mes.","Tcea3"
"Mid1ip1",7.29504118649533e-22,0.638104207919026,0.53,0.223,2.40823899648584e-17,"Mixed Mes.","Mid1ip1"
"Cachd1.1",8.35445607272288e-22,0.559741552926676,0.603,0.333,2.75797303872728e-17,"Mixed Mes.","Cachd1"
"Egln1.2",9.00986878858711e-22,-0.5891089957146,0.152,0.525,2.97433788448838e-17,"Mixed Mes.","Egln1"
"Id2.10",1.49759243082131e-21,-0.684083262027491,0.139,0.421,4.94385213262732e-17,"Mixed Mes.","Id2"
"Jund.5",1.7021512613634e-21,-0.612004025975449,0.311,0.614,5.61914174401287e-17,"Mixed Mes.","Jund"
"Foxc2.8",1.86690601554219e-21,0.701168369694805,0.615,0.244,6.16303013850787e-17,"Mixed Mes.","Foxc2"
"Ckb.4",2.93515182676191e-21,-1.02052871559441,0.081,0.34,9.68952321050642e-17,"Mixed Mes.","Ckb"
"Epb41l3",3.16929789824808e-21,0.606900131717153,0.584,0.272,1.04624862216966e-16,"Mixed Mes.","Epb41l3"
"Gm8130",4.65253018936743e-21,0.509711635362225,0.733,0.461,1.53589326611398e-16,"Mixed Mes.","Gm8130"
"Nrp1",7.86353507350943e-21,0.603720023100178,0.501,0.181,2.59591019846693e-16,"Mixed Mes.","Nrp1"
"Frzb.2",1.50879966099164e-20,0.518310403246777,0.431,0.135,4.9808494408656e-16,"Mixed Mes.","Frzb"
"AC149090.1",2.04773605636381e-20,-0.52046366338095,0.395,0.665,6.75998626926819e-16,"Mixed Mes.","AC149090.1"
"Pcdh8.1",7.99315632496241e-20,0.683031789878979,0.34,0.089,2.63870076599659e-15,"Mixed Mes.","Pcdh8"
"Foxc1.9",1.00635384959755e-19,0.524129800747979,0.677,0.335,3.32217532829142e-15,"Mixed Mes.","Foxc1"
"Epha5.8",1.35150332255129e-19,-0.5683837299966,0.031,0.259,4.46158276840633e-15,"Mixed Mes.","Epha5"
"Cuedc2",1.66383926021051e-19,-0.532385315841451,0.482,0.753,5.49266616580695e-15,"Mixed Mes.","Cuedc2"
"Sfrp2.5",1.86051649705951e-19,-0.593360596747682,0.132,0.413,6.14193706009287e-15,"Mixed Mes.","Sfrp2"
"Fxyd6.1",5.80079226727294e-19,-0.881261804844523,0.411,0.64,1.91495754327214e-14,"Mixed Mes.","Fxyd6"
"Phlda2.1",1.83608972610593e-18,0.999817016125343,0.349,0.116,6.06129940382089e-14,"Mixed Mes.","Phlda2"
"Hes5.7",1.9707843375572e-18,-0.832786103125578,0.042,0.262,6.50595325514381e-14,"Mixed Mes.","Hes5"
"Zfp503.5",2.1832994874069e-18,-0.578578625900502,0.205,0.517,7.20750826782765e-14,"Mixed Mes.","Zfp503"
"Gm2830.3",2.25501833788898e-18,-0.514777413114223,0.205,0.428,7.44426653703909e-14,"Mixed Mes.","Gm2830"
"Gm10275.1",2.29525618645195e-18,0.5058733554291,0.763,0.502,7.57709972271518e-14,"Mixed Mes.","Gm10275"
"Tubb2b.5",3.75630265053541e-17,-0.847394964074661,0.464,0.694,1.24003063099475e-12,"Mixed Mes.","Tubb2b"
"Cyp26a1.2",2.62560960112815e-16,0.526835881799862,0.344,0.123,8.66766241524426e-12,"Mixed Mes.","Cyp26a1"
"Notch1.5",4.33581371469612e-16,0.55767914331494,0.721,0.486,1.43133882349548e-11,"Mixed Mes.","Notch1"
"Dapk1.1",4.43133231335755e-16,0.540406522964218,0.636,0.366,1.46287142328559e-11,"Mixed Mes.","Dapk1"
"Map1b.5",1.61576376906976e-15,-0.623897710966846,0.394,0.657,5.33395935445308e-11,"Mixed Mes.","Map1b"
"Mllt3.8",3.23291432479946e-15,-0.592381861277341,0.294,0.532,1.0672496769028e-10,"Mixed Mes.","Mllt3"
"Prrx2.6",3.28110650189505e-11,0.841556424589341,0.499,0.267,1.08315887840559e-06,"Mixed Mes.","Prrx2"
"Foxc2.9",1.70000283296799e-93,1.60989941981193,0.914,0.226,5.61204935219393e-89,"Ant. PSM","Foxc2"
"Fgf18",1.27741989260156e-92,1.65444802609496,0.795,0.09,4.21701854945626e-88,"Ant. PSM","Fgf18"
"Tcf15.7",3.95497758151054e-80,1.84876979776703,0.978,0.346,1.30561719920826e-75,"Ant. PSM","Tcf15"
"Notch1.6",1.67918754831771e-78,1.40684893958936,0.94,0.474,5.54333393450642e-74,"Ant. PSM","Notch1"
"Lef1.7",3.46908524276516e-76,1.4413959500241,0.954,0.542,1.14521442034163e-71,"Ant. PSM","Lef1"
"Apip",9.57334345778548e-76,1.29815164846078,0.865,0.452,3.16035214228414e-71,"Ant. PSM","Apip"
"Slc9a3r1.3",3.35022286028326e-74,1.43635599872372,0.947,0.621,1.10597557063671e-69,"Ant. PSM","Slc9a3r1"
"Meox1.8",4.86568955799251e-74,1.5186386678399,0.955,0.288,1.60626143688449e-69,"Ant. PSM","Meox1"
"Pcdh19.6",3.22709047830188e-72,1.57155478584196,0.881,0.19,1.06532710869702e-67,"Ant. PSM","Pcdh19"
"Foxp1.2",1.22987578420544e-71,1.43006222193462,0.921,0.47,4.060065938819e-67,"Ant. PSM","Foxp1"
"Gstm5.1",5.07525363124534e-68,1.51750534952436,0.874,0.37,1.67544272874671e-63,"Ant. PSM","Gstm5"
"Cer1.1",2.19539702269293e-65,1.4246941337106,0.544,0.02,7.24744465131391e-61,"Ant. PSM","Cer1"
"Ifitm1.3",1.2280868755171e-57,1.10884670800019,0.999,0.794,4.05416039345706e-53,"Ant. PSM","Ifitm1"
"Pcdh8.2",2.76262445723773e-56,1.48231611060204,0.593,0.074,9.1199758582332e-52,"Ant. PSM","Pcdh8"
"Foxc1.10",8.78927102435269e-50,0.999862346003342,0.852,0.322,2.90151415055931e-45,"Ant. PSM","Foxc1"
"Hmga2.5",2.78089202735312e-49,0.978558330774358,0.995,0.78,9.18028076069813e-45,"Ant. PSM","Hmga2"
"Bex1.1",3.14284073473794e-45,-1.28814334928334,0.692,0.909,1.03751458335169e-40,"Ant. PSM","Bex1"
"Efnb2",1.17596534290751e-44,0.820655664585955,0.645,0.187,3.88209679000626e-40,"Ant. PSM","Efnb2"
"Prrx2.7",4.66348994259452e-44,1.12706413720391,0.802,0.251,1.5395112998493e-39,"Ant. PSM","Prrx2"
"Add3.1",9.30194544354532e-44,0.882496434298184,0.845,0.492,3.07075822982318e-39,"Ant. PSM","Add3"
"Ppp1r1a.2",8.75227326278655e-43,0.828001449807519,0.756,0.341,2.8893004495111e-38,"Ant. PSM","Ppp1r1a"
"Epb41l3.1",9.57928566647693e-42,0.811399205750387,0.725,0.26,3.16231378421736e-37,"Ant. PSM","Epb41l3"
"Ptprz1",2.63252016755021e-41,0.807468707838322,0.632,0.169,8.69047557711675e-37,"Ant. PSM","Ptprz1"
"Igfbp2.6",7.84058088078804e-41,-1.05243801850126,0.062,0.443,2.58833256036575e-36,"Ant. PSM","Igfbp2"
"Plin3.1",1.39506241574548e-40,0.992871593788007,0.718,0.441,4.60538004685899e-36,"Ant. PSM","Plin3"
"Lfng",4.52613844621736e-38,0.859345399129253,0.502,0.081,1.49416882386528e-33,"Ant. PSM","Lfng"
"Gadd45g.1",2.00434012754554e-37,1.04572848772328,0.528,0.094,6.61672762905335e-33,"Ant. PSM","Gadd45g"
"Cadm1.3",7.78098722577947e-37,0.796797933499318,0.937,0.672,2.56865950297432e-32,"Ant. PSM","Cadm1"
"Bex4.5",4.78210901124311e-35,-0.95343082903519,0.52,0.787,1.57866982679158e-30,"Ant. PSM","Bex4"
